ID	Delay	Delay2	Latency	Latency2	Success_Ratio	Energy	Hops	txPackets	rxPackets	ShortestPath	LongestPath	Orchestrators	Neighbors	Paths	Distance	DevFast	DevMedium	DevSlow	LoadSmall	LoadMedium	LoadBig
152	53.2654	56.3143	1.08061	4.12948	82.3529	0.610173	32	15	12	1	7	2	19	62	1080	0	3	4	0	3	4
673	80.8653	88.2495	1.66799	9.05214	92.3077	0.609895	34	11	10	1	10	2	17	62	1306	0	0	7	0	0	7
465	53.4463	56.5971	1.01156	4.16232	90.9091	0.609221	18	8	7	1	4	3	18	43	811	2	2	4	0	2	6
460	56.7971	59.6005	1.12492	3.92827	81.25	0.608857	27	14	11	2	7	2	19	62	951	2	1	4	0	2	5
456	70.3127	73.9798	1.7405	5.40755	61.1111	0.608798	40	16	9	2	16	2	19	62	1452	1	2	4	0	0	7
775	63.8142	67.9017	1.5944	5.68188	66.6667	0.608534	40	16	10	2	11	2	17	62	1266	0	0	7	0	4	3
263	106.22	107.843	1.74178	3.3646	80	0.607971	24	13	10	1	14	2	19	62	843	0	0	7	0	2	5
629	63.3428	66.3428	1.37063	4.37056	78.5714	0.60796	32	12	9	2	7	2	18	62	1242	0	3	4	0	1	6
281	99.7062	101.954	1.05338	3.30081	80	0.607955	31	13	10	2	14	2	19	62	1015	2	1	4	0	2	5
653	63.2146	69.4018	1.66228	7.84944	100	0.607448	23	8	8	2	5	2	19	62	1161	2	2	3	0	5	2
413	77.1697	80.7101	1.39746	4.9379	82.3529	0.607154	27	15	12	1	10	2	20	62	934	0	1	6	0	0	7
333	70.7483	72.2476	2.45616	3.95551	37.5	0.606539	19	14	4	4	6	2	18	60	1404	1	0	6	0	3	4
825	63.9265	65.2481	2.1121	3.43369	50	0.606025	18	9	3	3	10	3	18	43	1166	2	2	4	0	1	7
614	65.6784	71.2397	2.06403	7.62529	84.6154	0.605791	35	10	8	1	9	3	18	43	1214	0	3	5	0	2	6
327	70.3803	76.662	2.40812	8.68984	68.75	0.605716	29	14	9	2	7	2	19	62	1164	2	1	4	0	0	7
343	102.253	105.087	1.20058	4.03416	92.8571	0.605394	25	12	11	1	7	2	19	62	844	0	1	6	0	2	5
560	63.5582	67.3447	3.68596	7.47254	83.3333	0.605065	32	10	8	3	6	2	19	62	1256	2	2	3	0	0	7
337	69.2144	72.9507	1.29461	5.03082	65	0.60476	26	18	11	1	5	2	19	42	942	0	0	7	0	2	5
374	52.9746	56.492	4.13987	7.65725	81.25	0.602822	25	13	10	1	7	3	19	43	780	2	3	3	0	0	8
119	60.1285	62.4151	1.3947	3.68132	53.3333	0.602207	13	12	5	2	5	3	18	43	1045	0	2	6	0	0	8
901	90.4189	91.7793	0.63405	1.99452	64.2857	0.60144	24	12	7	1	12	2	18	62	911	1	3	3	0	1	6
357	42.5455	44.5321	0.653434	2.64001	76.4706	0.600968	13	15	11	1	6	2	19	62	685	2	3	2	0	3	4
270	43.8764	45.4112	1.87464	3.40945	56.25	0.600716	16	13	6	1	5	3	18	43	916	2	2	4	2	0	6
480	64.711	69.2699	2.73882	7.29767	80	0.599014	38	13	10	1	10	2	18	62	1088	0	1	6	0	3	4
809	67.5128	68.2626	1.49841	2.24825	66.6667	0.598712	9	9	5	1	5	3	18	43	806	2	2	4	0	0	8
990	100.84	104.479	1.04386	4.68341	66.6667	0.59806	25	13	8	1	7	2	18	62	1226	0	2	5	0	0	7
872	95.8413	97.5041	0.78844	2.45132	85.7143	0.595933	17	12	10	1	5	2	18	62	752	2	1	4	0	1	6
459	63.044	66.6012	1.75191	5.30913	75	0.594124	34	10	7	1	11	2	19	62	1329	1	2	4	0	2	5
580	61.9401	65.6262	1.46794	5.15398	50	0.593878	24	16	7	1	9	2	18	62	1244	1	1	5	0	2	5
601	56.7557	58.0749	1.08353	2.40266	58.8235	0.591839	19	14	7	1	6	2	18	62	1068	2	3	2	0	0	7
318	50.2256	56.0692	1.94082	7.78445	75	0.590715	30	14	10	2	7	2	19	62	1044	0	2	5	0	6	1
186	76.2073	78.8383	1.59006	4.22109	55	0.590188	27	18	9	2	6	2	19	62	1111	1	0	6	0	0	7
723	57.1083	60.8897	2.73606	6.51747	75	0.58736	36	10	7	3	9	2	18	62	1439	2	2	3	0	3	4
47	65.4765	70.0172	1.71365	6.25441	85.7143	0.586244	33	13	11	1	9	1	17	81	1067	2	0	4	0	3	3
368	78.9409	82.7373	1.24358	5.03994	61.1111	0.585164	26	16	9	1	8	2	18	42	989	0	0	7	0	1	6
294	65.8547	68.5071	2.08244	4.73491	76.4706	0.577661	26	14	10	1	10	2	18	62	928	2	1	4	0	1	6
421	158.691	159.227	0.628566	1.16444	35.7143	0.567407	8	13	4	2	2	1	18	81	1168	0	0	6	0	0	6
